county,ded,townland_or_street,townland_to_map_url,townland_to_map
Antrim,Glenwherry,Jockeysquarter,http://www.townlands.ie/antrim/antrim-lower/glenwhirry/jockeysquarter,Jockeysquarter
Antrim,Glenwherry,Mistyburn,http://www.townlands.ie/antrim/antrim-lower/glenwhirry/mistyburn,Mistyburn
Antrim,Longmore,Aghacully,http://www.townlands.ie/antrim/antrim-lower/skerry/aghacully,Aghacully
Antrim,Longmore,Ballylig,http://www.townlands.ie/antrim/antrim-lower/skerry/ballylig,Ballylig
Antrim,Longmore,Ballymena,http://www.townlands.ie/antrim/antrim-lower/skerry/ballymena,Ballymena
Antrim,Longmore,Breckagh,http://www.townlands.ie/antrim/antrim-lower/skerry/brecagh,Breckagh
Antrim,Longmore,Clonetrace,http://www.townlands.ie/antrim/antrim-lower/skerry/clonetrace,Clonetrace
Antrim,Longmore,Glenocum,http://www.townlands.ie/antrim/antrim-lower/skerry/glenocum,Glenocum
Antrim,Longmore,Killycarn,http://www.townlands.ie/antrim/antrim-lower/skerry/killycarn,Killycarn
Antrim,Longmore,Longmore,http://www.townlands.ie/antrim/antrim-lower/skerry/longmore,Longmore
Antrim,Longmore,Loughloughan,http://www.townlands.ie/antrim/antrim-lower/skerry/loughloughan,Loughloughan
Antrim,Longmore,Quolie,http://www.townlands.ie/antrim/antrim-lower/skerry/quolie,Quolie
Antrim,Longmore,Slane,http://www.townlands.ie/antrim/antrim-lower/skerry/slane,Slane
Antrim,Longmore,Ticloy,http://www.townlands.ie/antrim/antrim-lower/skerry/ticloy,Ticloy
Antrim,Newtown_Crommelin,Craigdunloof,http://www.townlands.ie/antrim/kilconway/dunaghy/craigdunloof,Craigdunloof
Antrim,Newtown_Crommelin,Dungonnell,http://www.townlands.ie/antrim/kilconway/dunaghy/dungonnell,Dungonnell
Antrim,Newtown_Crommelin,Evishacrow,http://www.townlands.ie/antrim/kilconway/dunaghy/evishacrow,Evishacrow
Antrim,Newtown_Crommelin,Lisnamanny,http://www.townlands.ie/antrim/kilconway/dunaghy/lisnamanny,Lisnamanny
Antrim,Newtown_Crommelin,Magheraboy,http://www.townlands.ie/antrim/kilconway/dunaghy/magheraboy,Magheraboy
Antrim,Newtown_Crommelin,Skerry_West,http://www.townlands.ie/antrim/kilconway/newtown-crommelin/skerry-west,Skerry_West
Antrim,Red_Bay,Altmore_Lower,http://www.townlands.ie/antrim/glenarm-lower/layd/altmore-lower,Altmore_Lower
Antrim,Red_Bay,Altmore_Upper,http://www.townlands.ie/antrim/glenarm-lower/layd/altmore-upper,Altmore_Upper
Antrim,Red_Bay,Ballyfad,http://www.townlands.ie/antrim/glenarm-lower/layd/ballyfad,Ballyfad
Antrim,Red_Bay,Ballymacdoe,http://www.townlands.ie/antrim/glenarm-lower/layd/ballymacdoe,Ballymacdoe
Antrim,Red_Bay,Ballynahaville,http://www.townlands.ie/antrim/glenarm-lower/layd/ballynahaville,Ballynahaville
Antrim,Red_Bay,Ballynalougher,http://www.townlands.ie/antrim/glenarm-lower/layd/ballynalougher,Ballynalougher
Antrim,Red_Bay,Baraghilly,http://www.townlands.ie/antrim/glenarm-lower/layd/baraghilly,Baraghilly
Antrim,Red_Bay,Bellisk_or_Waterford,http://www.townlands.ie/antrim/glenarm-lower/layd/bellisk,Bellisk_or_Waterford
Antrim,Red_Bay,Carnahagh,http://www.townlands.ie/antrim/glenarm-lower/layd/carnahagh,Carnahagh
Antrim,Red_Bay,Carnonee,http://www.townlands.ie/antrim/glenarm-lower/layd/carnanee,Carnonee
Antrim,Red_Bay,Corlane,http://www.townlands.ie/antrim/glenarm-lower/layd/corlane,Corlane
Antrim,Red_Bay,Doory,http://www.townlands.ie/antrim/glenarm-lower/layd/doory,Doory
Antrim,Red_Bay,Ellanabough,http://www.townlands.ie/antrim/glenarm-lower/layd/ellanabough,Ellanabough
Antrim,Red_Bay,Foriff,http://www.townlands.ie/antrim/glenarm-lower/layd/foriff,Foriff
Antrim,Red_Bay,Glasmullen,http://www.townlands.ie/antrim/glenarm-lower/layd/glasmullen,Glasmullen
Antrim,Red_Bay,Gortaclee,http://www.townlands.ie/antrim/glenarm-lower/layd/gortaclee,Gortaclee
Antrim,Red_Bay,Gortlane,http://www.townlands.ie/antrim/glenarm-lower/layd/gortlane,Gortlane
Antrim,Red_Bay,Gortnagross_Lower_or_Murroo,http://www.townlands.ie/antrim/glenarm-lower/layd/gortnagross-lower,Gortnagross_Lower_or_Murroo
Antrim,Red_Bay,Kilmore,http://www.townlands.ie/antrim/glenarm-lower/layd/kilmore,Kilmore
Antrim,Red_Bay,Kilnadore,http://www.townlands.ie/antrim/glenarm-lower/layd/kilnadore,Kilnadore
Antrim,Red_Bay,Knockans_North,http://www.townlands.ie/antrim/glenarm-lower/layd/knockans-north,Knockans_North
Antrim,Red_Bay,Knockans_South,http://www.townlands.ie/antrim/glenarm-lower/layd/knockans-south,Knockans_South
Antrim,Red_Bay,Middle_Gortnagross,http://www.townlands.ie/antrim/glenarm-lower/layd/grortnagross-middle,Middle_Gortnagross
Antrim,Red_Bay,Mount_Edwards,http://www.townlands.ie/antrim/glenarm-lower/layd/mount-edwards,Mount_Edwards
Antrim,Red_Bay,Mullinaskeagh,http://www.townlands.ie/antrim/glenarm-lower/layd/mullinaskea,Mullinaskeagh
Antrim,Red_Bay,Toberwine,http://www.townlands.ie/antrim/glenarm-lower/layd/toberwine,Toberwine
Antrim,Red_Bay,Tully,http://www.townlands.ie/antrim/glenarm-lower/layd/tully,Tully
Antrim,Slemish,Ballygelly,http://www.townlands.ie/antrim/antrim-lower/racavan/ballygelly,Ballygelly
Antrim,Slemish,Ballyligpatrick,http://www.townlands.ie/antrim/antrim-lower/racavan/ballyligpatrick,Ballyligpatrick
Antrim,Slemish,Ballynacaird,http://www.townlands.ie/antrim/antrim-lower/racavan/ballynacaird,Ballynacaird
Antrim,Slemish,Buckna,http://www.townlands.ie/antrim/antrim-lower/racavan/buckna,Buckna
Antrim,Slemish,Douglas,http://www.townlands.ie/antrim/antrim-lower/racavan/douglas,Douglas
Antrim,Slemish,Kilnacolpagh,http://www.townlands.ie/antrim/antrim-lower/racavan/kilnacolpagh,Kilnacolpagh
Antrim,Slemish,Tamybuck,http://www.townlands.ie/antrim/antrim-lower/racavan/tamybuck,Tamybuck
Down,Ballykeel,Ballykeel,http://www.townlands.ie/down/mourne/kilkeel/ballykeel,Ballykeel
Down,Ballykeel,Ballymartin,http://www.townlands.ie/down/mourne/kilkeel/ballymartin,Ballymartin
Down,Ballykeel,Ballyveagh_Beg_Upper,http://www.townlands.ie/down/mourne/kilkeel/ballyveagh-beg-upper,Ballyveagh_Beg_Upper
Down,Ballykeel,Ballyveaghbeg,http://www.townlands.ie/down/mourne/kilkeel/ballyveagh-beg,Ballyveaghbeg
Down,Ballykeel,Ballyveaghmore,http://www.townlands.ie/down/mourne/kilkeel/ballyveagh-more,Ballyveaghmore
Down,Ballykeel,Ballyveaghmore_Upper,http://www.townlands.ie/down/mourne/kilkeel/ballyveagh-more-upper,Ballyveaghmore_Upper
Down,Ballykeel,Brackenagh_East,http://www.townlands.ie/down/mourne/kilkeel/brackenagh-east,Brackenagh_East
Down,Ballykeel,Brackenagh_East_Upper,http://www.townlands.ie/down/mourne/kilkeel/brackenagh-east-upper,Brackenagh_East_Upper
Down,Ballykeel,Brackenagh_West,http://www.townlands.ie/down/mourne/kilkeel/brackenagh-west,Brackenagh_West
Down,Ballykeel,Brackenagh_West_Upper,http://www.townlands.ie/down/mourne/kilkeel/brackenagh-west-upper,Brackenagh_West_Upper
Down,Ballykeel,Carrigenagh,http://www.townlands.ie/down/mourne/kilkeel/carrigenagh,Carrigenagh
Down,Ballykeel,Carrigenagh_Upper,http://www.townlands.ie/down/mourne/kilkeel/carrigenagh-upper,Carrigenagh_Upper
Down,Ballykeel,Mourne_Mountains_East,http://www.townlands.ie/down/mourne/kilkeel/mourne-mountains-east,Mourne_Mountains_East
Down,Bryansford,Aughacullion,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/aghacullion,Aughacullion
Down,Bryansford,Burrenbane,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/burrenbane,Burrenbane
Down,Bryansford,Burrenreagh,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/burrenreagh,Burrenreagh
Down,Bryansford,Clonachullion,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/clonachullion,Clonachullion
Down,Bryansford,Moneyscalp,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/moneyscalp,Moneyscalp
Down,Bryansford,Tullymore_Park,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/tollymore-park,Tullymore_Park
Down,Bryansford,Tullyree,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/tullyree,Tullyree
Down,Fofanny,Ardaghy,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/ardaghy,Ardaghy
Down,Fofanny,Ballymoney,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/ballymoney,Ballymoney
Down,Fofanny,Cock_Mountain_Common,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/cock-mountain-common,Cock_Mountain_Common
Down,Fofanny,Cross,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/cross,Cross
Down,Fofanny,Letalian,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/letalian,Letalian
Down,Fofanny,Tullynasoo,http://www.townlands.ie/down/iveagh-upper-lower-half/kilcoo/tullynasoo,Tullynasoo
Down,Greencastle,Ballygowan,http://www.townlands.ie/down/mourne/kilkeel/ballygowan,Ballygowan
Down,Greencastle,Ballymadeerfy,http://www.townlands.ie/down/mourne/kilkeel/ballymadeerfy,Ballymadeerfy
Down,Greencastle,Benagh_Lower,http://www.townlands.ie/down/mourne/kilkeel/benagh-lower,Benagh_Lower
Down,Greencastle,Benagh_Upper,http://www.townlands.ie/down/mourne/kilkeel/benagh-upper,Benagh_Upper
Down,Greencastle,Corcreaghan,http://www.townlands.ie/down/mourne/kilkeel/corcreaghan,Corcreaghan
Down,Greencastle,Cranfield,http://www.townlands.ie/down/mourne/kilkeel/cranfield,Cranfield
Down,Greencastle,Glenloughan,http://www.townlands.ie/down/mourne/kilkeel/glenloughan,Glenloughan
Down,Greencastle,Glenloughan_Upper,http://www.townlands.ie/down/mourne/kilkeel/glenloughan-upper,Glenloughan_Upper
Down,Greencastle,Grange,http://www.townlands.ie/down/mourne/kilkeel/grange,Grange
Down,Greencastle,Greencastle,http://www.townlands.ie/down/mourne/kilkeel/greencastle,Greencastle
Down,Greencastle,Lisnacree,http://www.townlands.ie/down/mourne/kilkeel/lisnacree,Lisnacree
Down,Greencastle,Lisnacree_Upper,http://www.townlands.ie/down/mourne/kilkeel/lisnacree-upper,Lisnacree_Upper
Down,Greencastle,Lurganconary,http://www.townlands.ie/down/mourne/kilkeel/lurganconary,Lurganconary
Down,Greencastle,Lurganreagh,http://www.townlands.ie/down/mourne/kilkeel/lurganreagh,Lurganreagh
Down,Greencastle,Maghery,http://www.townlands.ie/down/mourne/kilkeel/maghery,Maghery
Down,Greencastle,Mourne_Mountains_West,http://www.townlands.ie/down/mourne/kilkeel/mourne-mountains-west,Mourne_Mountains_West
Down,Greencastle,Tullyframe,http://www.townlands.ie/down/mourne/kilkeel/tullyframe,Tullyframe
Down,Kilkeel,Aughnahoory,http://www.townlands.ie/down/mourne/kilkeel/aughnahoory,Aughnahoory
Down,Kilkeel,Aughnaloopy,http://www.townlands.ie/down/mourne/kilkeel/aughnaloopy,Aughnaloopy
Down,Kilkeel,Ballinran_Upper,http://www.townlands.ie/down/mourne/kilkeel/ballinran-upper,Ballinran_Upper
Down,Kilkeel,Leitrim,http://www.townlands.ie/down/mourne/kilkeel/leitrim,Leitrim
Down,Kilkeel,Leitrim_Upper,http://www.townlands.ie/down/mourne/kilkeel/leitrim-upper,Leitrim_Upper
Down,Kilkeel,Maghereagh,http://www.townlands.ie/down/mourne/kilkeel/maghereagh,Maghereagh
Down,Kilkeel,Moyad,http://www.townlands.ie/down/mourne/kilkeel/moyad,Moyad
Down,Killowen,Ballincurry_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballincurry-upper,Ballincurry_Upper
Down,Killowen,Ballindoalty_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballindoalty-upper,Ballindoalty_Upper
Down,Killowen,Ballinran,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballinran,Ballinran
Down,Killowen,Ballinran_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballinran-upper,Ballinran_Upper
Down,Killowen,Ballintur,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballintur,Ballintur
Down,Killowen,Ballintur_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballintur-upper,Ballintur_Upper
Down,Killowen,Ballyedmond,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballyedmond,Ballyedmond
Down,Killowen,Ballyedmond_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballyedmond-upper,Ballyedmond_Upper
Down,Killowen,Ballyneddan,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballyneddan,Ballyneddan
Down,Killowen,Ballyneddan_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballyneddan-upper,Ballyneddan_Upper
Down,Killowen,Kilfeaghan,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/kilfeaghan,Kilfeaghan
Down,Killowen,Kilfeaghan_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/kilfeaghan-upper,Kilfeaghan_Upper
Down,Killowen,Killowen_Mountains,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/killowen-mountains,Killowen_Mountains
Down,Killowen,Rostrevor_Mountains,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/rostrevor-mountains,Rostrevor_Mountains
Down,Killowen,Tamnyveagh,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/tamnyveagh,Tamnyveagh
Down,Killowen,The_Point_Park,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/the-point-park,The_Point_Park
Down,Maghera,Ballyginny,http://www.townlands.ie/down/iveagh-upper-lower-half/maghera/ballyginny,Ballyginny
Down,Maghera,Ballyloughlin,http://www.townlands.ie/down/iveagh-upper-lower-half/maghera/ballyloughlin,Ballyloughlin
Down,Maghera,Drumee,http://www.townlands.ie/down/iveagh-upper-lower-half/maghera/drumee,Drumee
Down,Mourne_Park,Attical,http://www.townlands.ie/down/mourne/kilkeel/attical,Attical
Down,Mourne_Park,Aughrim,http://www.townlands.ie/down/mourne/kilkeel/aughrim,Aughrim
Down,Mourne_Park,Ballymagart,http://www.townlands.ie/down/mourne/kilkeel/ballymagart,Ballymagart
Down,Mourne_Park,Ballymageogh,http://www.townlands.ie/down/mourne/kilkeel/ballymageogh,Ballymageogh
Down,Mourne_Park,Ballynahatten,http://www.townlands.ie/down/mourne/kilkeel/ballynahatten,Ballynahatten
Down,Mourne_Park,Derryoge,http://www.townlands.ie/down/mourne/kilkeel/derryoge,Derryoge
Down,Mourne_Park,Drumindoney,http://www.townlands.ie/down/mourne/kilkeel/drumindoney,Drumindoney
Down,Mourne_Park,Dunnaval,http://www.townlands.ie/down/mourne/kilkeel/dunnaval,Dunnaval
Down,Mullartown,Ballaghanery,http://www.townlands.ie/down/mourne/kilkeel/ballaghanery,Ballaghanery
Down,Mullartown,Ballaghanery_Upper,http://www.townlands.ie/down/mourne/kilkeel/ballaghanery-upper,Ballaghanery_Upper
Down,Mullartown,Glasdrumman,http://www.townlands.ie/down/mourne/kilkeel/glasdrumman,Glasdrumman
Down,Mullartown,Glasdrumman_Upper,http://www.townlands.ie/down/mourne/kilkeel/glasdrumman-upper,Glasdrumman_Upper
Down,Mullartown,Mullartown,http://www.townlands.ie/down/mourne/kilkeel/mullartown,Mullartown
Down,Mullartown,Mullartown_Upper,http://www.townlands.ie/down/mourne/kilkeel/mullartown-upper,Mullartown_Upper
Down,Rosstrevor,Ballymoney,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/ballymoney,Ballymoney
Down,Rosstrevor,Drumreagh,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/drumreagh,Drumreagh
Down,Rosstrevor,Drumreagh_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/drumreagh-upper,Drumreagh_Upper
Down,Rosstrevor,Drumsesk,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/drumsesk,Drumsesk
Down,Rosstrevor,Kilbroney,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/kilbroney,Kilbroney
Down,Rosstrevor,Kilbroney_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/kilbroney-upper,Kilbroney_Upper
Down,Rosstrevor,Knockbarragh,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/knockbarragh,Knockbarragh
Down,Rosstrevor,Levallyclanone,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/levallyclanone,Levallyclanone
Down,Rosstrevor,Newtown,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/newtown,Newtown
Down,Rosstrevor,Newtown_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/newtown-upper,Newtown_Upper
Down,Rosstrevor,Rosstrevor_Upper,http://www.townlands.ie/down/iveagh-upper-upper-half/kilbroney/rosstrevor-upper,Rosstrevor_Upper
Fermanagh,Ballinamallard,Baragh,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/baragh,Baragh
Fermanagh,Ballinamallard,Craghan,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/craghan,Craghan
Fermanagh,Ballinamallard,Drumbulcan,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/drumbulcan,Drumbulcan
Fermanagh,Ballinamallard,Drumcreen,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/drumcreen,Drumcreen
Fermanagh,Ballinamallard,Magheracross,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/magheracross,Magheracross
Fermanagh,Ballycassidy,Ballycassidy,http://www.townlands.ie/fermanagh/tirkennedy/trory/ballycassidy,Ballycassidy
Fermanagh,Ballycassidy,Car_Island,http://www.townlands.ie/fermanagh/tirkennedy/trory/car-island,Car_Island
Fermanagh,Ballycassidy,Conerick,http://www.townlands.ie/fermanagh/tirkennedy/trory/conerick,Conerick
Fermanagh,Ballycassidy,Derryargon,http://www.townlands.ie/fermanagh/tirkennedy/trory/derryargon,Derryargon
Fermanagh,Ballycassidy,Ferny_Island,http://www.townlands.ie/fermanagh/tirkennedy/trory/ferny-island,Ferny_Island
Fermanagh,Ballycassidy,Laragh,http://www.townlands.ie/fermanagh/tirkennedy/trory/laragh,Laragh
Fermanagh,Ballycassidy,Long_Island,http://www.townlands.ie/fermanagh/tirkennedy/trory/long-island,Long_Island
Fermanagh,Ballycassidy,Rossahilly,http://www.townlands.ie/fermanagh/tirkennedy/trory/rossahilly,Rossahilly
Fermanagh,Ballycassidy,Shanmullagh,http://www.townlands.ie/fermanagh/tirkennedy/trory/shanmullagh,Shanmullagh
Fermanagh,Ballycassidy,Srahenny,http://www.townlands.ie/fermanagh/tirkennedy/trory/srahenny,Srahenny
Fermanagh,Ballycassidy,Thornhill_Glebe,http://www.townlands.ie/fermanagh/tirkennedy/trory/thornhill-glebe,Thornhill_Glebe
Fermanagh,Ballycassidy,Trory,http://www.townlands.ie/fermanagh/tirkennedy/trory/trory,Trory
Fermanagh,Ballycassidy,Tullylone,http://www.townlands.ie/fermanagh/tirkennedy/trory/tullylone,Tullylone
Fermanagh,Ballycassidy,White_Island,http://www.townlands.ie/fermanagh/tirkennedy/trory/white-island,White_Island
Fermanagh,Ballydoolagh,Ballydoolagh,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/ballydoolagh,Ballydoolagh
Fermanagh,Ballydoolagh,Breagho,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/breagho,Breagho
Fermanagh,Ballydoolagh,Derryhillagh,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/derryhillagh,Derryhillagh
Fermanagh,Ballydoolagh,Drumgay,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/drumgay,Drumgay
Fermanagh,Ballydoolagh,Lackaboy,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/lackaghboy,Lackaboy
Fermanagh,Ballydoolagh,Mullaghmeen,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/mullaghmeen,Mullaghmeen
Fermanagh,Ballyreagh,Ballyreagh,http://www.townlands.ie/fermanagh/tirkennedy/derrybrusk/ballyreagh,Ballyreagh
Fermanagh,Ballyreagh,Largy,http://www.townlands.ie/fermanagh/tirkennedy/derrybrusk/largy,Largy
Fermanagh,Castle_Coole,Ballylucas,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/ballylucas,Ballylucas
Fermanagh,Castle_Coole,Cavanacross,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/cavanacross,Cavanacross
Fermanagh,Castle_Coole,Cultiagh,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/cultiagh,Cultiagh
Fermanagh,Castle_Coole,Drumcrow,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/drumcrow,Drumcrow
Fermanagh,Castle_Coole,Feddan,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/feddan,Feddan
Fermanagh,Castle_Coole,Glasmullagh,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/glasmullagh,Glasmullagh
Fermanagh,Castle_Coole,Killygrania,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/killygrania,Killygrania
Fermanagh,Castle_Coole,Killyvilly,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/killyvilly,Killyvilly
Fermanagh,Castle_Coole,Kilnamaddy,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/kilnamaddy,Kilnamaddy
Fermanagh,Castle_Coole,Kilsallagh,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/kilsallagh,Kilsallagh
Fermanagh,Castle_Coole,Milltate,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/milltate,Milltate
Fermanagh,Castle_Coole,Tamlaght,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/tamlaght,Tamlaght
Fermanagh,Castle_Coole,Thomastown,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/thomastown,Thomastown
Fermanagh,Castle_Coole,Tullyharney,http://www.townlands.ie/fermanagh/tirkennedy/derryvullan-and-islands/tullyharney,Tullyharney
Fermanagh,Clabby,Brockagh,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/brockagh,Brockagh
Fermanagh,Clabby,Drumcor,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/drumcor,Drumcor
Fermanagh,Clabby,Drumhirk,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/drumhirk,Drumhirk
Fermanagh,Clabby,Lurganclabby,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/lurganclabby,Lurganclabby
Fermanagh,Clabby,Mullaghsillogagh,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/mullaghshillogagh,Mullaghsillogagh
Fermanagh,Imeroo,Brougher,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/brougher,Brougher
Fermanagh,Imeroo,Dooneen,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/dooneen,Dooneen
Fermanagh,Imeroo,Glen,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/glen,Glen
Fermanagh,Imeroo,Glengesh,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/glengesh,Glengesh
Fermanagh,Imeroo,Imeroo,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/imeroo,Imeroo
Fermanagh,Imeroo,Leam,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/leam,Leam
Fermanagh,Imeroo,Letterbailey,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/letterbailey,Letterbailey
Fermanagh,Imeroo,Stragole,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/stragole,Stragole
Fermanagh,Imeroo,Tullyullagh,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/tullyullagh,Tullyullagh
Fermanagh,Irvinestown,Ardlougher,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/ardlougher,Ardlougher
Fermanagh,Irvinestown,Ballindullagh_Inward,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/ballindullagh-inward,Ballindullagh_Inward
Fermanagh,Irvinestown,Ballindullagh_Outward,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/ballindullagh-outward,Ballindullagh_Outward
Fermanagh,Irvinestown,Boyaghan,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/boyaghan,Boyaghan
Fermanagh,Irvinestown,Brownhill,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/brownhill,Brownhill
Fermanagh,Irvinestown,Cassidy,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/cassidy,Cassidy
Fermanagh,Irvinestown,Castle_Irvine_Demesne,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/castle-irvine-demesne,Castle_Irvine_Demesne
Fermanagh,Irvinestown,Clenaghisle,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/clenaghisle,Clenaghisle
Fermanagh,Irvinestown,Derrynanny,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/derrynanny,Derrynanny
Fermanagh,Irvinestown,Derryveone,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/derryveone,Derryveone
Fermanagh,Irvinestown,Drogan,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drogan,Drogan
Fermanagh,Irvinestown,Drumbo,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumbo,Drumbo
Fermanagh,Irvinestown,Drumcaw,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumcaw,Drumcaw
Fermanagh,Irvinestown,Drumcrin,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumcrin,Drumcrin
Fermanagh,Irvinestown,Drumduff,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumduff,Drumduff
Fermanagh,Irvinestown,Drumsara,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumsara,Drumsara
Fermanagh,Irvinestown,Drumskea,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumskea,Drumskea
Fermanagh,Irvinestown,Forthill,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/forthill,Forthill
Fermanagh,Irvinestown,Glenall,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/glenall,Glenall
Fermanagh,Irvinestown,Glencoonra,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/glencoonra,Glencoonra
Fermanagh,Irvinestown,Inish_Davar,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/inish-davar,Inish_Davar
Fermanagh,Irvinestown,Inish_Garve,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/inish-garve,Inish_Garve
Fermanagh,Irvinestown,Lettermoney,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/lettermoney,Lettermoney
Fermanagh,Irvinestown,Moneykee,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/moneykee,Moneykee
