Date,Country,Realized_Price,Value
2012-12-13,United States,11875,1.0
2012-11-15,United States,0,1.0
2012-11-15,United States,0,1.0
2012-11-05,United States,938,1.0
2012-11-01,United States,12500,1.0
2011-12-01,United States,0,1.0
2011-11-12,United States,500,1.0
2011-11-12,United States,5270,1.0
2011-11-08,United States,1202500,1.0
2011-10-27,United States,13750,1.0
2011-09-21,United States,5250,1.0
2011-09-21,United States,5000,1.0
2011-09-21,United States,5000,1.0
2011-09-21,United States,5000,1.0
2011-09-21,United States,5000,1.0
2011-09-21,United States,5000,1.0
2011-06-09,United States,6000,1.0
2011-06-08,United States,12500,1.0
2011-05-11,United States,0,1.0
2011-05-11,United States,632500,1.0
2011-04-29,United States,7500,1.0
2011-04-21,United States,0,1.0
2010-11-21,United States,15000,1.0
2010-11-21,United States,6250,1.0
2010-11-10,United States,40625,1.0
2010-11-09,United States,0,1.0
2010-10-26,United States,11250,1.0
2010-05-14,United States,118900,1.0
2010-04-29,United States,17500,1.0
2010-04-26,United States,15000,1.0
2009-12-10,United States,12500,1.0
2009-11-20,United States,0,1.0
2009-11-11,United States,158500,1.0
2009-06-07,United States,6000,1.0
2009-05-15,United States,0,1.0
2009-05-14,United States,56250,1.0
2009-04-27,United States,0,1.0
2009-04-22,United States,1250,1.0
2008-11-23,United States,5625,1.0
2008-11-14,United States,50000,1.0
2008-09-09,United States,25000,1.0
2008-05-15,United States,589000,1.0
2008-05-15,United States,289000,1.0
2008-05-14,United States,1161000,1.0
2008-05-14,United States,0,1.0
2008-04-26,United States,11875,1.0
2008-04-26,United States,15000,1.0
2008-04-26,United States,1000,1.0
2008-03-31,United States,13750,1.0
2008-03-31,United States,10000,1.0
2008-03-06,United States,0,1.0
2008-02-07,United States,1500,1.0
2007-12-02,United States,0,1.0
2007-12-01,United States,0,1.0
2007-12-01,United States,10000,1.0
2007-12-01,United States,2250,1.0
2007-12-01,United States,5000,1.0
2007-12-01,United States,15625,1.0
2007-11-16,United States,85000,1.0
2007-11-15,United States,769000,1.0
2007-11-14,United States,2617000,1.0
2007-11-10,United States,11000,1.0
2007-09-29,United States,10200,1.0
2007-09-29,United States,2400,1.0
2007-09-29,United States,13200,1.0
2007-09-29,United States,9600,1.0
2007-09-29,United States,1080,1.0
2007-09-10,United States,37000,1.0
2007-06-02,United States,10200,1.0
2007-05-17,United States,480000,1.0
2007-05-17,United States,846400,1.0
2007-05-17,United States,712000,1.0
2007-05-16,United States,2392000,1.0
2007-05-15,United States,1160000,1.0
2007-05-01,United States,7800,1.0
2007-03-10,United States,1560,1.0
2007-03-10,United States,1080,1.0
2007-02-26,United States,20400,1.0
2006-12-02,United States,0,1.0
2006-12-02,United States,9600,1.0
2006-11-16,United States,9600,1.0
2006-11-15,United States,57000,1.0
2006-11-15,United States,1472000,1.0
2006-11-05,United States,0,1.0
2006-09-26,United States,2280,1.0
2006-09-26,United States,14400,1.0
2006-09-16,United States,10200,1.0
2006-09-12,United States,4800,1.0
2006-05-10,United States,84000,1.0
2006-05-10,United States,340800,1.0
2006-05-09,United States,912000,1.0
2006-05-09,United States,3376000,1.0
2006-05-01,United States,10200,1.0
2005-11-09,United States,576000,1.0
2005-11-09,United States,329600,1.0
2004-11-11,United States,231500,1.0
2004-11-10,United States,24000,1.0
2004-09-28,United States,777,1.0
2003-11-11,United States,567500,1.0
2003-05-14,United States,288000,1.0
2002-11-14,United States,23900,1.0
2002-11-13,United States,5079,1.0
2002-11-12,United States,537500,1.0
2002-05-16,United States,0,1.0
2002-05-14,United States,251500,1.0
2002-05-14,United States,141500,1.0
2001-12-05,United States,28200,1.0
2001-05-18,United States,41125,1.0
2000-12-05,United States,38775,1.0
2000-11-16,United States,138000,1.0
2019-05-19,United States,1800,1.0
2019-05-16,United States,3750,1.0
2019-04-23,United States,20000,1.0
2019-03-01,United States,30000,1.0
2018-11-15,United States,0,1.0
2018-11-10,United States,0,1.0
2018-11-10,United States,1500,1.0
2018-09-27,United States,62500,1.0
2018-07-09,United States,62500,1.0
2018-06-16,United States,3000,1.0
2018-05-05,United States,0,1.0
2018-03-01,United States,0,1.0
2018-02-25,United States,25000,1.0
2018-01-28,United States,3303,1.0
2018-01-14,United States,265,1.0
2017-12-07,United States,12500,1.0
2017-09-28,United States,93750,1.0
2017-09-12,United States,2125,1.0
2017-09-12,United States,1250,1.0
2017-09-12,United States,1875,1.0
2017-09-12,United States,1750,1.0
2017-09-12,United States,2250,1.0
2017-09-12,United States,1375,1.0
2017-09-12,United States,11250,1.0
2017-08-27,United States,125,1.0
2017-05-18,United States,607500,1.0
2017-05-18,United States,5850000,1.0
2017-05-06,United States,3250,1.0
2017-05-06,United States,500,1.0
2017-05-06,United States,0,1.0
2017-03-03,United States,331500,1.0
2017-02-02,United States,0,1.0
2016-11-18,United States,312500,1.0
2016-10-27,United States,22500,1.0
2016-10-26,United States,15000,1.0
2016-10-25,United States,1625,1.0
2016-10-25,United States,5250,1.0
2016-10-22,United States,0,1.0
2016-10-22,United States,5120,1.0
2016-06-23,United States,2794,1.0
2016-06-23,United States,10000,1.0
2016-04-20,United States,0,1.0
2016-02-21,United States,938,1.0
2016-02-21,United States,8125,1.0
2015-12-15,United States,13750,1.0
2015-11-23,United States,0,1.0
2015-11-12,United States,0,1.0
2015-10-26,United States,18750,1.0
2015-10-26,United States,3750,1.0
2015-10-20,United States,0,1.0
2015-07-14,United States,2500,1.0
2015-07-14,United States,2750,1.0
2015-06-06,United States,0,1.0
2015-05-15,United States,0,1.0
2015-05-11,United States,0,1.0
2015-05-11,United States,0,1.0
2015-05-11,United States,4375,1.0
2015-05-01,United States,8750,1.0
2015-04-21,United States,1000,1.0
2015-03-04,United States,0,1.0
2014-11-14,United States,0,1.0
2014-11-13,United States,245000,1.0
2014-05-31,United States,10000,1.0
2014-05-31,United States,5157,1.0
2014-05-17,United States,3375,1.0
2014-05-17,United States,1500,1.0
2014-05-15,United States,461000,1.0
2014-05-14,United States,0,1.0
2014-05-12,United States,905000,1.0
2014-05-01,United States,16250,1.0
2014-05-01,United States,13750,1.0
2014-05-01,United States,6250,1.0
2013-11-11,United States,5625,1.0
2013-09-20,United States,3000,1.0
2013-09-18,United States,4560,1.0
2013-09-18,United States,11400,1.0
2013-09-18,United States,7800,1.0
2013-05-02,United States,0,1.0
2013-04-30,United States,15000,1.0
2013-04-29,United States,4688,1.0
2013-04-29,United States,5250,1.0
2013-02-01,United States,3500,1.0
2012-12-16,United States,0,1.0
2012-12-16,United States,0,1.0
2012-12-13,United States,11875,1.0
2012-11-01,United States,12500,1.0
2012-10-30,United States,0,1.0
2012-05-11,United States,68500,1.0
2012-03-09,United States,46875,1.0
2011-11-12,United States,5270,1.0
2011-10-27,United States,13750,1.0
2011-06-09,United States,6000,1.0
2011-06-08,United States,12500,1.0
2011-03-08,United States,8125,1.0
2010-11-21,United States,15000,1.0
2010-11-21,United States,6250,1.0
2010-11-18,United States,0,1.0
2010-10-26,United States,11250,1.0
2010-06-08,United States,1875,1.0
2010-06-08,United States,0,1.0
2010-05-15,United States,175,1.0
2010-05-13,United States,782500,1.0
2010-04-29,United States,17500,1.0
2010-04-29,United States,46875,1.0
2010-04-26,United States,15000,1.0
2010-04-26,United States,8125,1.0
2010-03-06,United States,6250,1.0
2009-11-13,United States,36250,1.0
2009-11-12,United States,40000,1.0
2009-11-11,United States,0,1.0
2009-07-22,United States,2250,1.0
2009-07-22,United States,2250,1.0
2009-06-07,United States,6000,1.0
2009-06-04,United States,1440,1.0
2009-06-04,United States,1440,1.0
2009-05-14,United States,386500,1.0
2009-04-22,United States,1250,1.0
2009-03-09,United States,62500,1.0
2008-11-20,United States,0,1.0
2008-11-20,United States,0,1.0
2008-11-14,United States,0,1.0
2008-11-14,United States,0,1.0
2008-11-12,United States,0,1.0
2008-07-31,United States,6000,1.0
2008-07-31,United States,6250,1.0
2008-05-15,United States,289000,1.0
2008-04-26,United States,11875,1.0
2008-04-26,United States,15000,1.0
2008-03-31,United States,13750,1.0
2008-03-31,United States,10000,1.0
2008-03-06,United States,0,1.0
2007-12-02,United States,0,1.0
2007-12-01,United States,0,1.0
2007-12-01,United States,10000,1.0
2007-12-01,United States,3750,1.0
2007-12-01,United States,5000,1.0
2007-12-01,United States,15625,1.0
2007-12-01,United States,0,1.0
2007-11-15,United States,0,1.0
2007-11-15,United States,0,1.0
2007-11-15,United States,205000,1.0
2007-11-15,United States,2281000,1.0
2007-11-14,United States,1273000,1.0
2007-11-13,United States,993000,1.0
2007-11-10,United States,11000,1.0
2007-10-30,United States,46600,1.0
2007-09-29,United States,10200,1.0
2007-09-29,United States,13200,1.0
2007-09-29,United States,9600,1.0
2007-09-29,United States,0,1.0
2007-06-02,United States,10200,1.0
2007-05-17,United States,456000,1.0
2007-05-17,United States,846400,1.0
2007-05-16,United States,7432000,1.0
2007-05-16,United States,2392000,1.0
2007-05-16,United States,1608000,1.0
2007-05-01,United States,7800,1.0
2007-03-10,United States,1080,1.0
2007-03-10,United States,10800,1.0
2007-02-27,United States,7440,1.0
2007-02-26,United States,20400,1.0
2006-12-02,United States,0,1.0
2006-12-02,United States,9600,1.0
2006-11-16,United States,9600,1.0
2006-11-16,United States,408000,1.0
2006-11-05,United States,0,1.0
2006-09-26,United States,14400,1.0
2006-09-16,United States,10200,1.0
2006-09-13,United States,9000,1.0
2006-09-12,United States,7350,1.0
2006-09-12,United States,26400,1.0
2006-09-12,United States,4800,1.0
2006-05-09,United States,1696000,1.0
2006-05-01,United States,10200,1.0
2005-11-09,United States,1304000,1.0
2005-10-31,United States,36000,1.0
2005-02-08,United States,2400,1.0
2019-04-18,United States,30000,1.0
2019-03-01,United States,30000,1.0
2018-12-05,United States,10000,1.0
2018-11-15,United States,187500,1.0
2018-10-23,United States,52500,1.0
2018-09-27,United States,62500,1.0
2018-07-09,United States,62500,1.0
2018-06-03,United States,225,1.0
2018-05-23,United States,447000,1.0
2018-05-18,United States,492500,1.0
2018-05-17,United States,495000,1.0
2018-05-17,United States,447000,1.0
2018-04-19,United States,47500,1.0
2018-04-17,United States,13750,1.0
2018-03-01,United States,0,1.0
2018-03-01,United States,0,1.0
2018-03-01,United States,75000,1.0
2018-02-28,United States,0,1.0
2018-02-16,United States,1000,1.0
2018-01-14,United States,265,1.0
2017-12-07,United States,37500,1.0
2017-12-07,United States,15000,1.0
2017-12-07,United States,0,1.0
2017-12-07,United States,11875,1.0
2017-12-07,United States,35000,1.0
2017-12-07,United States,12500,1.0
2017-12-07,United States,7500,1.0
2017-12-07,United States,20000,1.0
2017-09-28,United States,93750,1.0
2017-08-27,United States,125,1.0
2017-08-27,United States,188,1.0
2017-06-03,United States,1250,1.0
2017-06-03,United States,10400,1.0
2017-06-03,United States,0,1.0
2017-05-19,United States,876500,1.0
2017-05-18,United States,0,1.0
2017-05-06,United States,500,1.0
2017-05-06,United States,0,1.0
2016-11-16,United States,125000,1.0
2016-09-29,United States,586000,1.0
2016-05-10,United States,87500,1.0
2016-04-25,United States,15000,1.0
2016-03-09,United States,9000,1.0
2016-03-01,United States,18750,1.0
2015-11-14,United States,25000,1.0
2015-11-12,United States,0,1.0
2015-11-11,United States,0,1.0
2015-10-27,United States,10625,1.0
2015-10-26,United States,0,1.0
2015-10-26,United States,25000,1.0
2015-07-14,United States,0,1.0
2015-05-15,United States,0,1.0
2015-05-01,United States,4375,1.0
2015-04-21,United States,5625,1.0
2014-11-14,United States,0,1.0
2014-11-14,United States,0,1.0
2014-11-13,United States,245000,1.0
2014-11-12,United States,0,1.0
2014-11-12,United States,0,1.0
2014-11-08,United States,10625,1.0
2014-10-30,United States,21250,1.0
2014-10-28,United States,18750,1.0
2014-10-23,United States,6250,1.0
2014-10-23,United States,0,1.0
2014-09-23,United States,40000,1.0
2014-05-31,United States,15000,1.0
2014-05-31,United States,18750,1.0
2014-05-14,United States,0,1.0
2013-11-23,United States,0,1.0
2013-11-14,United States,317000,1.0
2013-11-14,United States,377000,1.0
2013-11-12,United States,0,1.0
2013-10-31,United States,7500,1.0
2013-10-31,United States,20000,1.0
2013-10-28,United States,53750,1.0
2013-05-16,United States,183750,1.0
2013-05-15,United States,845000,1.0
2012-11-14,United States,302500,1.0
2012-11-14,United States,0,1.0
2012-10-30,United States,0,1.0
2012-10-30,United States,27500,1.0
2012-05-22,United States,1250,1.0
2012-05-22,United States,12500,1.0
2012-05-11,United States,182500,1.0
2012-05-11,United States,0,1.0
2012-05-10,United States,374500,1.0
2012-04-24,United States,18750,1.0
2012-03-08,United States,16250,1.0
2012-01-25,United States,21875,1.0
2011-11-12,United States,0,1.0
2011-11-07,United States,1202500,1.0
2011-10-26,United States,23750,1.0
2011-10-25,United States,40000,1.0
2011-09-23,United States,6250,1.0
2011-05-24,United States,0,1.0
2011-05-13,United States,122500,1.0
2011-05-13,United States,9375,1.0
2011-05-11,United States,158500,1.0
2011-04-21,United States,28750,1.0
2011-03-08,United States,16250,1.0
2010-11-21,United States,23750,1.0
2010-11-18,United States,0,1.0
2010-11-11,United States,47500,1.0
2010-11-09,United States,10000,1.0
2010-10-29,United States,17500,1.0
2010-10-29,United States,0,1.0
2010-10-29,United States,22500,1.0
2010-09-27,United States,34375,1.0
2010-06-09,United States,0,1.0
2010-06-08,United States,21250,1.0
2010-05-15,United States,175,1.0
2010-05-15,United States,250,1.0
2010-05-13,United States,374500,1.0
2010-05-11,United States,106750,1.0
2010-04-29,United States,16250,1.0
2010-04-29,United States,34375,1.0
2009-11-13,United States,36250,1.0
2009-11-12,United States,40000,1.0
2009-11-11,United States,0,1.0
2009-11-11,United States,314500,1.0
2009-10-27,United States,13750,1.0
2009-06-03,United States,0,1.0
2009-05-14,United States,47500,1.0
2009-05-14,United States,290500,1.0
2009-05-13,United States,194500,1.0
2009-03-09,United States,62500,1.0
2008-11-23,United States,25000,1.0
2008-11-14,United States,0,1.0
2008-11-12,United States,0,1.0
2008-11-12,United States,0,1.0
2008-11-12,United States,0,1.0
2008-07-31,United States,3750,1.0
2008-05-15,United States,0,1.0
2008-05-15,United States,481000,1.0
2008-05-10,United States,0,1.0
2008-05-10,United States,0,1.0
2007-11-15,United States,0,1.0
2007-11-15,United States,0,1.0
2007-11-15,United States,301000,1.0
2007-11-15,United States,205000,1.0
2007-11-14,United States,1273000,1.0
2007-11-14,United States,1105000,1.0
2007-11-13,United States,993000,1.0
2007-10-30,United States,46600,1.0
2007-10-30,United States,37000,1.0
2007-09-29,United States,38400,1.0
2007-06-02,United States,0,1.0
2007-05-17,United States,120000,1.0
2007-05-17,United States,456000,1.0
2007-05-16,United States,240000,1.0
2007-05-16,United States,114000,1.0
2007-02-27,United States,0,1.0
2006-12-02,United States,24000,1.0
2006-12-02,United States,0,1.0
2006-11-16,United States,9600,1.0
2006-11-16,United States,408000,1.0
2006-11-15,United States,1472000,1.0
2006-09-12,United States,18000,1.0
2006-05-11,United States,168000,1.0
2005-11-10,United States,318400,1.0
2005-11-09,United States,1304000,1.0
2005-10-31,United States,31200,1.0
2019-05-19,United States,0,1.0
2019-04-25,United States,0,1.0
2019-04-11,United States,0,1.0
2019-03-01,United States,468750,1.0
2018-12-05,United States,10000,1.0
2018-11-14,United States,15000,1.0
2018-10-16,United States,2750,1.0
2018-09-30,United States,34375,1.0
2018-08-15,United States,4600,1.0
2018-06-06,United States,0,1.0
2018-06-03,United States,225,1.0
2018-05-23,United States,447000,1.0
2018-05-17,United States,495000,1.0
2018-05-17,United States,447000,1.0
2018-04-19,United States,22500,1.0
2018-04-17,United States,13750,1.0
2018-03-02,United States,450000,1.0
2018-02-28,United States,0,1.0
2018-02-16,United States,1000,1.0
2017-12-07,United States,15000,1.0
2017-12-07,United States,11875,1.0
2017-12-07,United States,0,1.0
2017-12-07,United States,13750,1.0
2017-12-07,United States,11875,1.0
2017-12-07,United States,12500,1.0
2017-12-07,United States,7500,1.0
2017-12-07,United States,20000,1.0
2017-11-16,United States,0,1.0
2017-11-13,United States,15000,1.0
2017-11-13,United States,6250,1.0
2017-11-13,United States,16250,1.0
2017-11-11,United States,3375,1.0
2017-08-27,United States,188,1.0
2017-07-13,United States,0,1.0
2017-06-11,United States,1875,1.0
2017-06-06,United States,2500,1.0
2017-06-03,United States,6500,1.0
2017-06-03,United States,1250,1.0
2017-06-03,United States,10400,1.0
2017-06-03,United States,7150,1.0
2017-06-03,United States,0,1.0
2017-05-25,United States,59,1.0
2017-05-18,United States,0,1.0
2017-05-16,United States,379500,1.0
2016-12-06,United States,0,1.0
2016-11-16,United States,125000,1.0
2016-11-16,United States,1150000,1.0
2016-10-27,United States,12500,1.0
2016-10-22,United States,7680,1.0
2016-09-29,United States,586000,1.0
2016-06-10,United States,0,1.0
2016-05-24,United States,2125,1.0
2016-05-24,United States,2125,1.0
2016-05-12,United States,2600,1.0
2016-04-25,United States,15000,1.0
2016-04-20,United States,0,1.0
2016-03-22,United States,3000,1.0
2016-03-09,United States,9000,1.0
2016-03-01,United States,1750,1.0
2015-11-23,United States,10000,1.0
2015-11-23,United States,0,1.0
2015-11-14,United States,25000,1.0
2015-11-12,United States,3750,1.0
2015-11-12,United States,730000,1.0
2015-11-12,United States,0,1.0
2015-11-12,United States,0,1.0
2015-10-27,United States,10625,1.0
2015-10-27,United States,32500,1.0
2015-10-27,United States,18750,1.0
2015-10-26,United States,25000,1.0
2015-07-14,United States,6000,1.0
2015-07-14,United States,0,1.0
2015-05-15,United States,0,1.0
2015-05-12,United States,629000,1.0
2015-05-12,United States,191000,1.0
2015-05-12,United States,197000,1.0
2015-05-01,United States,13750,1.0
2015-04-23,United States,0,1.0
2015-04-21,United States,9375,1.0
2015-04-21,United States,5625,1.0
2015-04-21,United States,10000,1.0
2015-03-26,United States,0,1.0
2014-12-11,United States,18750,1.0
2014-11-14,United States,0,1.0
2014-11-14,United States,0,1.0
2014-11-12,United States,365000,1.0
2014-11-12,United States,0,1.0
2014-11-12,United States,0,1.0
2014-10-30,United States,21250,1.0
2014-10-28,United States,18750,1.0
2014-10-23,United States,6250,1.0
2014-10-23,United States,37500,1.0
2014-10-23,United States,0,1.0
2014-10-23,United States,2400,1.0
2014-09-24,United States,125000,1.0
2014-09-24,United States,281000,1.0
2014-09-23,United States,40000,1.0
2014-07-12,United States,445,1.0
2014-05-15,United States,0,1.0
2014-05-15,United States,0,1.0
2014-05-14,United States,341000,1.0
2014-05-14,United States,0,1.0
2014-05-14,United States,0,1.0
2014-05-13,United States,3072,1.0
2014-05-13,United States,3328,1.0
2014-05-01,United States,0,1.0
2013-11-23,United States,0,1.0
2013-11-16,United States,13750,1.0
2013-11-14,United States,0,1.0
2013-11-14,United States,0,1.0
2013-11-14,United States,317000,1.0
2013-11-14,United States,377000,1.0
2013-11-14,United States,329000,1.0
2013-11-13,United States,1205000,1.0
2013-11-13,United States,509000,1.0
2013-11-12,United States,0,1.0
2013-10-29,United States,15000,1.0
2013-10-28,United States,13750,1.0
2013-10-28,United States,53750,1.0
2013-05-19,United States,7188,1.0
2013-05-18,United States,813,1.0
2013-05-18,United States,1875,1.0
2013-05-16,United States,0,1.0
2013-05-16,United States,183750,1.0
2013-05-15,United States,365000,1.0
2013-05-15,United States,965000,1.0
2013-04-30,United States,20000,1.0
2013-04-30,United States,8125,1.0
2013-04-30,United States,0,1.0
2012-11-15,United States,242500,1.0
2012-11-14,United States,422500,1.0
2012-11-14,United States,692500,1.0
2012-11-14,United States,0,1.0
2012-11-14,United States,302500,1.0
2012-11-14,United States,0,1.0
2012-11-13,United States,1314500,1.0
2012-10-30,United States,0,1.0
2012-10-30,United States,27500,1.0
2012-06-14,United States,3400,1.0
2012-05-22,United States,1250,1.0
2012-05-22,United States,12500,1.0
2012-05-11,United States,242500,1.0
2012-05-10,United States,374500,1.0
2012-05-09,United States,1650500,1.0
2012-05-09,United States,662500,1.0
2012-05-09,United States,578500,1.0
2012-04-26,United States,25000,1.0
2012-04-26,United States,25000,1.0
2012-04-26,United States,40625,1.0
2012-04-24,United States,18750,1.0
2012-03-08,United States,0,1.0
2012-03-07,United States,0,1.0
2012-01-25,United States,21875,1.0
2011-11-12,United States,0,1.0
2011-11-09,United States,1370500,1.0
2011-11-07,United States,1426500,1.0
2011-10-26,United States,45000,1.0
2011-10-26,United States,23750,1.0
2011-09-22,United States,34375,1.0
2011-09-21,United States,15000,1.0
2011-07-21,United States,3000,1.0
2011-06-09,United States,0,1.0
2011-06-09,United States,0,1.0
2011-06-08,United States,20000,1.0
2011-05-24,United States,0,1.0
2011-05-13,United States,122500,1.0
2011-05-12,United States,362500,1.0
2011-05-12,United States,0,1.0
2011-05-12,United States,602500,1.0
2011-05-12,United States,0,1.0
2011-05-11,United States,158500,1.0
2011-04-21,United States,28750,1.0
2011-02-24,United States,2125,1.0
2010-11-18,United States,5040,1.0
2010-11-18,United States,0,1.0
2010-11-11,United States,626500,1.0
2010-11-11,United States,47500,1.0
2010-11-11,United States,68500,1.0
2010-11-10,United States,506500,1.0
2010-11-10,United States,902500,1.0
2010-10-29,United States,17500,1.0
2010-10-29,United States,15000,1.0
2010-10-29,United States,0,1.0
2010-10-29,United States,22500,1.0
2010-09-27,United States,34375,1.0
2010-06-09,United States,0,1.0
2010-06-08,United States,62500,1.0
2010-06-08,United States,11875,1.0
2010-06-08,United States,15000,1.0
2010-05-15,United States,400,1.0
2010-05-15,United States,250,1.0
2010-05-14,United States,68500,1.0
2010-05-13,United States,230500,1.0
2010-05-13,United States,374500,1.0
2010-05-12,United States,464500,1.0
2010-05-12,United States,782500,1.0
2010-04-29,United States,16250,1.0
2010-04-29,United States,34375,1.0
2010-04-27,United States,0,1.0
2010-03-06,United States,9375,1.0
2009-11-20,United States,0,1.0
2009-11-15,United States,50000,1.0
2009-11-11,United States,1022500,1.0
2009-11-11,United States,314500,1.0
2009-11-11,United States,326500,1.0
2009-10-29,United States,10000,1.0
2009-10-29,United States,0,1.0
2009-10-27,United States,13750,1.0
2009-06-04,United States,0,1.0
2009-06-03,United States,0,1.0
2009-05-15,United States,0,1.0
2009-05-14,United States,47500,1.0
2009-05-14,United States,290500,1.0
2009-05-14,United States,56250,1.0
2009-05-14,United States,626500,1.0
2009-05-13,United States,52500,1.0
2009-03-09,United States,80500,1.0
2008-11-20,United States,0,1.0
2008-11-13,United States,0,1.0
2008-11-13,United States,116500,1.0
2008-11-13,United States,902500,1.0
2008-11-13,United States,0,1.0
2008-11-12,United States,0,1.0
2008-11-11,United States,1082500,1.0
2008-10-25,United States,4375,1.0
2008-09-10,United States,8750,1.0
2008-07-31,United States,3750,1.0
2008-06-30,United States,10625,1.0
2008-05-21,United States,32200,1.0
2008-05-15,United States,1609000,1.0
2008-05-15,United States,541000,1.0
2008-05-15,United States,481000,1.0
2008-05-15,United States,1441000,1.0
2008-05-10,United States,0,1.0
2008-03-31,United States,0,1.0
2007-11-15,United States,301000,1.0
2007-11-14,United States,825000,1.0
2007-10-31,United States,481000,1.0
2007-10-30,United States,46600,1.0
2007-09-29,United States,38400,1.0
2007-06-02,United States,0,1.0
2007-05-17,United States,120000,1.0
2007-05-16,United States,240000,1.0
2007-05-16,United States,114000,1.0
2007-02-27,United States,0,1.0
2006-12-02,United States,24000,1.0
2006-12-02,United States,0,1.0
2006-11-16,United States,9600,1.0
2006-09-12,United States,18000,1.0
2006-05-11,United States,168000,1.0
2005-11-10,United States,318400,1.0
2019-05-19,United States,0,1.0
2019-04-25,United States,0,1.0
2019-04-23,United States,9375,1.0
2019-04-23,United States,6875,1.0
2019-04-11,United States,0,1.0
2019-03-29,United States,37000,1.0
2019-03-01,United States,468750,1.0
2019-02-27,United States,8750,1.0
2018-11-15,United States,143750,1.0
2018-10-18,United States,11250,1.0
2018-10-16,United States,2750,1.0
2018-09-30,United States,34375,1.0
2018-09-27,United States,81250,1.0
2018-09-21,United States,209000,1.0
2018-08-15,United States,4600,1.0
2018-06-06,United States,0,1.0
2018-05-17,United States,435000,1.0
2018-05-17,United States,0,1.0
2018-04-19,United States,22500,1.0
2018-04-19,United States,22500,1.0
2018-02-04,United States,4241,1.0
2017-12-07,United States,0,1.0
2017-12-07,United States,13750,1.0
2017-12-07,United States,11875,1.0
2017-11-17,United States,675000,1.0
2017-11-17,United States,531000,1.0
2017-11-16,United States,0,1.0
2017-11-13,United States,15000,1.0
2017-11-13,United States,6250,1.0
2017-11-13,United States,16250,1.0
2017-11-11,United States,3375,1.0
2017-07-13,United States,0,1.0
2017-06-11,United States,1875,1.0
2017-06-06,United States,2500,1.0
2017-05-25,United States,59,1.0
2017-05-19,United States,468500,1.0
2017-05-16,United States,379500,1.0
2016-12-06,United States,0,1.0
2016-11-18,United States,396500,1.0
2016-10-27,United States,12500,1.0
2016-10-22,United States,7680,1.0
2016-06-10,United States,0,1.0
2016-05-24,United States,2125,1.0
2016-05-24,United States,2125,1.0
2016-05-12,United States,2600,1.0
2016-05-11,United States,161000,1.0
2016-04-20,United States,0,1.0
2016-03-22,United States,3000,1.0
2016-03-01,United States,1750,1.0
2015-12-15,United States,0,1.0
2015-11-23,United States,10000,1.0
2015-11-23,United States,0,1.0
2015-11-15,United States,58716,1.0
2015-11-14,United States,0,1.0
2015-11-12,United States,3750,1.0
2015-11-12,United States,0,1.0
2015-11-11,United States,545000,1.0
2015-11-08,United States,365000,1.0
2015-10-27,United States,7500,1.0
2015-10-27,United States,32500,1.0
2015-10-27,United States,18750,1.0
2015-09-29,United States,62500,1.0
2015-07-14,United States,6000,1.0
2015-07-14,United States,5250,1.0
2015-07-14,United States,4375,1.0
2015-05-12,United States,629000,1.0
2015-05-12,United States,191000,1.0
2015-05-12,United States,197000,1.0
2015-05-11,United States,11250,1.0
2015-05-03,United States,0,1.0
2015-05-01,United States,13750,1.0
2015-04-23,United States,0,1.0
2015-04-21,United States,9375,1.0
2015-04-21,United States,40000,1.0
2015-04-21,United States,8125,1.0
2015-04-21,United States,10000,1.0
2015-03-26,United States,0,1.0
2015-03-01,United States,7500,1.0
2014-12-11,United States,18750,1.0
2014-11-13,United States,0,1.0
2014-11-12,United States,0,1.0
2014-11-12,United States,0,1.0
2014-10-30,United States,25000,1.0
2014-10-28,United States,15000,1.0
2014-10-28,United States,5000,1.0
2014-10-23,United States,37500,1.0
2014-10-23,United States,8125,1.0
2014-10-23,United States,2400,1.0
2014-10-21,United States,8750,1.0
2014-10-13,United States,575000,1.0
2014-10-13,United States,845000,1.0
2014-09-24,United States,125000,1.0
2014-09-24,United States,281000,1.0
2014-05-16,United States,581000,1.0
2014-05-15,United States,0,1.0
2014-05-15,United States,0,1.0
2014-05-15,United States,0,1.0
2014-05-14,United States,341000,1.0
2014-05-14,United States,0,1.0
2014-05-14,United States,0,1.0
2014-05-13,United States,3072,1.0
2014-05-13,United States,3328,1.0
2014-05-01,United States,0,1.0
2014-05-01,United States,8750,1.0
2013-11-16,United States,13750,1.0
2013-11-14,United States,6250,1.0
2013-11-14,United States,0,1.0
2013-11-14,United States,0,1.0
2013-11-13,United States,1205000,1.0
2013-11-13,United States,305000,1.0
2013-11-13,United States,509000,1.0
2013-11-12,United States,0,1.0
2013-10-29,United States,15000,1.0
2013-10-28,United States,13750,1.0
2013-05-19,United States,7188,1.0
2013-05-16,United States,0,1.0
2013-05-16,United States,0,1.0
2013-04-30,United States,20000,1.0
2013-04-30,United States,8125,1.0
2013-04-30,United States,0,1.0
2013-03-08,United States,50000,1.0
2012-11-15,United States,0,1.0
2012-11-14,United States,422500,1.0
2012-11-14,United States,692500,1.0
2012-11-14,United States,0,1.0
2012-11-13,United States,1314500,1.0
2012-06-14,United States,3400,1.0
2012-05-11,United States,242500,1.0
2012-05-09,United States,1650500,1.0
2012-05-09,United States,842500,1.0
2012-05-09,United States,578500,1.0
2012-04-26,United States,25000,1.0
2012-04-26,United States,25000,1.0
