DATE,DEXCHUS,DEXDNUS,DEXHKUS,DEXJPUS,DEXKOUS,DEXMXUS,DEXNOUS,DEXSDUS,DEXSIUS,DEXSZUS,DEXTAUS,DEXUSAL,DEXUSEU,DEXUSNZ,DEXUSUK
1998-10-13,8.2776,6.2310,7.7470,118.85,1350.00,10.1980,7.5350,7.8930,1.6315,1.3286,33.1600,0.6273,,0.5410,1.7015
1998-10-14,8.2777,6.2380,7.7465,119.27,1350.00,10.1800,7.6079,7.9425,1.6140,1.3325,33.3000,0.6294,,0.5395,1.7055
1998-10-15,8.2778,6.1870,7.7475,117.50,1336.00,10.1250,7.6580,7.9725,1.6150,1.3230,33.0500,0.6310,,0.5312,1.7028
1998-10-16,8.2776,6.1505,7.7470,115.45,1326.00,10.0850,7.3920,7.7810,1.6195,1.3148,32.8000,0.6327,,0.5357,1.7030
1998-10-19,8.2778,6.1920,7.7480,114.46,1328.00,10.1000,7.4455,7.7780,1.6195,1.3235,32.9900,0.6328,,0.5350,1.6995
1998-10-20,8.2779,6.2510,7.7490,118.09,1330.00,10.0500,7.4650,7.8075,1.6265,1.3462,33.0000,0.6285,,0.5263,1.7060
1998-10-21,8.2778,6.2475,7.7490,116.85,1326.00,10.0400,7.4100,7.7575,1.6160,1.3480,33.0000,0.6275,,0.5260,1.7005
1998-10-22,8.2782,6.2395,7.7493,117.88,1324.00,9.9950,7.3885,7.7450,1.6210,1.3423,32.9200,0.6253,,0.5255,1.6950
1998-10-23,8.2778,6.2275,7.7505,118.06,1322.00,10.0400,7.3130,7.6365,1.6230,1.3375,32.9600,0.6184,,0.5253,1.6900
1998-10-26,8.2777,6.2610,7.7498,118.84,1316.00,10.0230,7.3320,7.6700,1.6265,1.3463,33.0000,0.6165,,0.5225,1.6830
1998-10-27,8.2776,6.2910,7.7500,118.60,1321.00,10.1950,7.3820,7.7910,1.6304,1.3497,32.7000,0.6154,,0.5202,1.6722
1998-10-28,8.2778,6.2940,7.7495,117.56,1320.00,10.1700,7.3960,7.8080,1.6240,1.3483,32.5500,0.6160,,0.5220,1.6720
1998-10-29,8.2776,6.2875,7.7483,117.30,1317.00,10.2150,7.3990,7.7870,1.6220,1.3452,32.5800,0.6231,,0.5258,1.6758
1998-10-30,8.2778,6.3075,7.7455,116.45,1321.00,10.1020,7.3770,7.8180,1.6270,1.3548,32.4800,0.6250,,0.5295,1.6735
1998-11-02,8.2777,6.2865,7.7440,114.52,1320.00,9.9900,7.3305,7.7860,1.6245,1.3500,32.4500,0.6252,,0.5305,1.6652
1998-11-03,8.2780,6.3080,7.7448,115.50,1316.00,10.0300,7.3850,7.8140,1.6210,1.3559,32.5100,0.6254,,0.5303,1.6577
1998-11-04,8.2778,6.3400,7.7440,116.55,1313.00,9.9480,7.4255,7.8475,1.6240,1.3670,32.5300,0.6286,,0.5331,1.6588
1998-11-05,8.2777,6.2965,7.7428,117.45,1318.00,9.9870,7.3435,7.7655,1.6220,1.3585,32.6000,0.6320,,0.5395,1.6630
1998-11-06,8.2779,6.3260,7.7426,118.73,1313.00,9.9760,7.3705,7.8180,1.6380,1.3742,32.6500,0.6340,,0.5385,1.6580
1998-11-09,8.2777,6.4295,7.7395,121.98,1316.30,10.0100,7.4777,7.9100,1.6585,1.3995,32.6800,0.6348,,0.5360,1.6585
1998-11-10,8.2776,6.4150,7.7400,122.88,1318.00,10.0200,7.5000,7.9837,1.6565,1.3920,32.8500,0.6223,,0.5280,1.6580
1998-11-11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A
1998-11-12,8.2775,6.4355,7.7445,122.77,1317.90,10.0510,7.5490,8.1450,1.6560,1.3955,32.7500,0.6320,,0.5295,1.6568
1998-11-13,8.2780,6.4145,7.7440,122.68,1319.00,9.9950,7.4870,8.1280,1.6545,1.3907,32.7300,0.6392,,0.5378,1.6635
1998-11-16,8.2778,6.3380,7.7437,119.70,1317.00,9.9675,7.4480,8.0750,1.6310,1.3735,32.6000,0.6385,,0.5385,1.6755
1998-11-17,8.2778,6.3470,7.7435,121.30,1300.00,9.9450,7.4250,8.0530,1.6335,1.3740,32.5500,0.6343,,0.5345,1.6775
1998-11-18,8.2779,6.3500,7.7445,121.44,1300.00,9.9400,7.4415,8.0430,1.6315,1.3747,32.6500,0.6457,,0.5390,1.6720
1998-11-19,8.2779,6.3995,7.7440,119.65,1292.00,9.9300,7.4800,8.0978,1.6245,1.3870,32.6000,0.6437,,0.5412,1.6677
1998-11-20,8.2777,6.4230,7.7425,120.32,1268.00,9.9000,7.4680,8.0730,1.6290,1.3912,32.6500,0.6436,,0.5370,1.6542
1998-11-23,8.2777,6.4860,7.7430,120.93,1248.00,9.8750,7.4925,8.1172,1.6365,1.4066,32.5000,0.6410,,0.5325,1.6540
1998-11-24,8.2778,6.4910,7.7435,120.85,1260.00,9.9300,7.4970,8.0920,1.6370,1.4090,32.5500,0.6417,,0.5338,1.6582
1998-11-25,8.2777,6.4790,7.7425,121.80,1255.00,9.9325,7.5070,8.2070,1.6400,1.4075,32.5500,0.6400,,0.5315,1.6613
1998-11-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A
1998-11-27,8.2782,6.5115,7.7435,123.24,1248.00,9.9690,7.5545,8.1750,1.6495,1.4152,32.5500,0.6339,,0.5285,1.6522
1998-11-30,8.2782,6.4475,7.7430,123.21,1247.00,10.0050,7.4850,8.1350,1.6500,1.3963,32.5000,0.6280,,0.5270,1.6485
1998-12-01,8.2782,6.3925,7.7455,122.20,1246.00,10.0270,7.4425,8.1225,1.6455,1.3783,32.5000,0.6305,,0.5245,1.6540
1998-12-02,8.2780,6.3585,7.7465,120.17,1240.00,9.9700,7.4325,8.0650,1.6470,1.3700,32.4700,0.6310,,0.5275,1.6625
1998-12-03,8.2779,6.3610,7.7465,118.79,1230.00,9.9925,7.4275,8.0420,1.6460,1.3667,32.5500,0.6245,,0.5232,1.6645
1998-12-04,8.2777,6.3770,7.7472,119.35,1217.00,9.9950,7.4475,8.0900,1.6585,1.3710,32.4000,0.6175,,0.5213,1.6615
1998-12-07,8.2775,6.3825,7.7483,119.63,1210.00,10.0100,7.4870,8.1504,1.6585,1.3756,32.4000,0.6204,,0.5214,1.6530
1998-12-08,8.2775,6.3560,7.7485,119.55,1217.00,9.9415,7.5260,8.1040,1.6575,1.3659,32.4000,0.6155,,0.5185,1.6540
1998-12-09,8.2775,6.3470,7.7480,118.08,1217.00,9.9540,7.5560,8.0350,1.6490,1.3603,32.3500,0.6165,,0.5155,1.6580
1998-12-10,8.2774,6.3085,7.7485,117.07,1208.00,9.9500,7.5600,8.0465,1.6470,1.3396,32.3000,0.6195,,0.5214,1.6670
1998-12-11,8.2774,6.2845,7.7475,116.78,1210.00,9.9380,7.6650,8.0220,1.6500,1.3295,32.3100,0.6208,,0.5225,1.6835
1998-12-14,8.2777,6.2840,7.7485,115.08,1205.00,9.9440,7.7670,8.0370,1.6442,1.3338,32.2000,0.6204,,0.5210,1.6885
1998-12-15,8.2778,6.3115,7.7490,116.73,1213.00,9.9530,7.8120,8.0520,1.6500,1.3415,32.2000,0.6235,,0.5222,1.6853
1998-12-16,8.2778,6.3360,7.7480,115.68,1210.00,9.8850,7.6635,8.0410,1.6475,1.3441,32.3000,0.6187,,0.5220,1.6765
1998-12-17,8.2777,6.3290,7.7478,116.33,1211.00,9.8000,7.6970,8.1100,1.6485,1.3487,32.3200,0.6231,,0.5248,1.6750
1998-12-18,8.2777,6.3375,7.7458,115.67,1210.00,9.7725,7.7255,8.0340,1.6477,1.3482,32.3000,0.6211,,0.5215,1.6803
1998-12-21,8.2779,6.3640,7.7455,116.08,1196.00,9.7590,7.6900,8.0450,1.6510,1.3630,32.3000,0.6170,,0.5200,1.6800
1998-12-22,8.2782,6.3700,7.7433,116.85,1204.00,9.8050,7.6760,8.0300,1.6520,1.3655,32.3000,0.6145,,0.5183,1.6775
1998-12-23,8.2781,6.3725,7.7440,116.02,1209.00,9.8200,7.6625,8.0350,1.6535,1.3630,32.3500,0.6114,,0.5237,1.6767
1998-12-24,8.2785,6.4030,7.7470,116.24,1208.50,9.8850,7.6380,8.0720,1.6570,1.3760,32.3000,0.6110,,0.5235,1.6723
1998-12-25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A
1998-12-28,8.2782,6.3935,7.7465,115.88,1210.30,9.8450,7.6550,8.1350,1.6570,1.3720,32.3100,0.6070,,0.5200,1.6745
1998-12-29,8.2786,6.3580,7.7485,115.42,1210.00,9.8600,7.6010,8.0860,1.6565,1.3630,32.3100,0.6114,,0.5243,1.6836
1998-12-30,8.2787,6.3795,7.7480,114.88,1203.00,9.9400,7.5980,8.1170,1.6575,1.3805,32.2800,0.6129,,0.5262,1.6665
1998-12-31,8.2789,6.3625,7.7476,113.08,1206.00,9.9010,7.5800,8.1030,1.6510,1.3735,32.2700,0.6123,,0.5270,1.6628
1999-01-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A
1999-01-04,8.2793,6.3070,7.7465,112.15,1187.50,9.8310,7.4960,8.0200,1.6583,1.3666,32.1300,0.6182,1.1812,0.5340,1.6581
1999-01-05,8.2795,6.3260,7.7475,111.15,1166.00,9.7960,7.4340,7.9720,1.6710,1.3694,32.2500,0.6217,1.1760,0.5370,1.6566
1999-01-06,8.2795,6.3640,7.7482,112.78,1160.00,9.7800,7.4355,7.9360,1.6775,1.3852,32.2500,0.6285,1.1636,0.5385,1.6547
1999-01-07,8.2798,6.3830,7.7478,111.69,1151.00,9.8300,7.4050,7.9150,1.6713,1.3863,32.1300,0.6340,1.1672,0.5405,1.6495
1999-01-08,8.2796,6.4435,7.7490,111.52,1174.00,9.8105,7.3970,7.9285,1.6765,1.3970,32.2200,0.6326,1.1554,0.5400,1.6405
1999-01-11,8.2797,6.4520,7.7483,108.83,1175.00,9.9560,7.4200,7.8510,1.6720,1.3963,32.2000,0.6395,1.1534,0.5468,1.6375
1999-01-12,8.2795,6.4465,7.7495,112.07,1180.00,10.1000,7.4218,7.8000,1.6800,1.3890,32.2600,0.6401,1.1548,0.5474,1.6308
1999-01-13,8.2794,6.3650,7.7457,113.46,1175.00,10.6000,7.4725,7.8070,1.6870,1.3585,32.2300,0.6310,1.1698,0.5410,1.6493
1999-01-14,8.2790,6.3685,7.7482,113.25,1187.50,10.5300,7.4720,7.8050,1.6765,1.3618,32.3300,0.6315,1.1689,0.5390,1.6530
1999-01-15,8.2790,6.4220,7.7485,114.19,1185.00,10.2900,7.4850,7.8740,1.6800,1.3785,32.2600,0.6340,1.1591,0.5405,1.6500
1999-01-18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999-01-19,8.2787,6.4150,7.7490,113.76,1176.50,10.2700,7.4429,7.7570,1.6832,1.3752,32.4000,0.6385,1.1610,0.5363,1.6550
1999-01-20,8.2791,6.4320,7.7490,113.45,1168.00,10.1950,7.4235,7.7220,1.6790,1.3902,32.3000,0.6398,1.1575,0.5400,1.6467
1999-01-21,8.2789,6.4165,7.7483,113.75,1174.00,10.2900,7.4435,7.7355,1.6700,1.3855,32.3100,0.6396,1.1577,0.5417,1.6516
1999-01-22,8.2787,6.4160,7.7502,114.65,1181.00,10.2025,7.4650,7.7300,1.6798,1.3829,32.3500,0.6348,1.1582,0.5365,1.6560
1999-01-25,8.2784,6.4300,7.7502,113.80,1181.00,10.2300,7.4500,7.7225,1.6875,1.3823,32.5000,0.6309,1.1566,0.5341,1.6563
1999-01-26,8.2780,6.4265,7.7497,114.03,1177.00,10.2200,7.4440,7.7060,1.6835,1.3870,32.5000,0.6305,1.1577,0.5357,1.6585
1999-01-27,8.2778,6.4830,7.7492,115.62,1176.00,10.1700,7.4650,7.7155,1.6890,1.4012,32.3600,0.6273,1.1481,0.5360,1.6485
1999-01-28,8.2778,6.5295,7.7495,116.36,1176.50,10.1775,7.5150,7.7725,1.6892,1.4165,32.3800,0.6258,1.1395,0.5342,1.6470
1999-01-29,8.2778,6.5420,7.7485,116.00,1176.00,10.1520,7.5230,7.7870,1.6925,1.4168,32.3400,0.6297,1.1371,0.5387,1.6457
1999-02-01,8.2775,6.5750,7.7489,115.09,1176.00,10.1200,7.5560,7.8330,1.6910,1.4232,32.3000,0.6336,1.1303,0.5430,1.6410
1999-02-02,8.2775,6.5590,7.7497,112.12,1171.00,10.0950,7.5850,7.8370,1.6850,1.4111,32.3400,0.6401,1.1328,0.5450,1.6430
1999-02-03,8.2776,6.5550,7.7492,112.46,1171.50,10.1250,7.6150,7.8650,1.6865,1.4135,32.3000,0.6415,1.1339,0.5500,1.6375
1999-02-04,8.2776,6.5730,7.7495,112.03,1171.60,10.1150,7.6430,7.8430,1.6868,1.4170,32.4000,0.6490,1.1306,0.5535,1.6395
1999-02-05,8.2776,6.5940,7.7498,113.14,1171.20,10.0900,7.6610,7.8550,1.6885,1.4173,32.3000,0.6517,1.1283,0.5508,1.6370
1999-02-08,8.2776,6.5830,7.7495,114.38,1177.00,10.0925,7.6380,7.8620,1.6905,1.4175,32.2900,0.6520,1.1296,0.5597,1.6380
1999-02-09,8.2776,6.5795,7.7495,114.42,1177.00,10.0800,7.6500,7.8845,1.6930,1.4183,32.3200,0.6468,1.1300,0.5546,1.6355
1999-02-10,8.2776,6.5625,7.7490,114.45,1179.00,10.0630,7.6400,7.8850,1.6915,1.4083,32.3100,0.6453,1.1331,0.5510,1.6290
1999-02-11,8.2776,6.5790,7.7495,114.70,1176.40,10.0020,7.6305,7.8900,1.6890,1.4154,32.3600,0.6495,1.1303,0.5511,1.6244
1999-02-12,8.2776,6.5915,7.7500,114.32,1176.70,9.9500,7.6215,7.8830,1.6913,1.4157,32.3500,0.6463,1.1282,0.5493,1.6311
1999-02-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999-02-16,8.2787,6.6425,7.7482,118.08,1176.00,9.9225,7.7370,7.9330,1.6965,1.4290,32.3800,0.6380,1.1189,0.5382,1.6317
1999-02-17,8.2787,6.6230,7.7482,119.03,1176.00,9.8840,7.7500,7.9300,1.6985,1.4247,32.4000,0.6336,1.1230,0.5373,1.6338
1999-02-18,8.2787,6.6250,7.7488,119.82,1183.00,9.8850,7.7960,7.9660,1.7018,1.4250,32.4000,0.6350,1.1223,0.5388,1.6338
1999-02-19,8.2787,6.7100,7.7490,121.00,1206.00,9.9350,7.8330,8.0200,1.7085,1.4462,32.5000,0.6375,1.1075,0.5412,1.6255
1999-02-22,8.2787,6.7420,7.7486,120.35,1218.00,9.9300,7.8440,8.0730,1.7125,1.4483,33.2000,0.6400,1.1037,0.5420,1.6238
1999-02-23,8.2787,6.7600,7.7477,121.45,1213.00,9.9500,7.8700,8.1000,1.7220,1.4495,33.1000,0.6392,1.0993,0.5373,1.6138
1999-02-24,8.2787,6.7820,7.7491,121.90,1219.00,9.9380,7.9130,8.1450,1.7285,1.4520,33.2000,0.6315,1.0972,0.5310,1.5980
1999-02-25,8.2789,6.7195,7.7487,119.26,1225.00,9.9950,7.8625,8.1150,1.7235,1.4345,33.1400,0.6272,1.1068,0.5268,1.6060
1999-02-26,8.2790,6.7650,7.7480,118.70,1224.50,9.9365,7.9105,8.1915,1.7231,1.4495,33.1300,0.6205,1.0995,0.5250,1.6027
1999-03-01,8.2792,6.8200,7.7474,119.79,1222.00,9.9150,7.9500,8.2550,1.7262,1.4620,33.0500,0.6179,1.0891,0.5237,1.6058
1999-03-02,8.2789,6.8050,7.7480,120.47,1225.50,9.9510,7.9250,8.2370,1.7345,1.4582,33.1000,0.6205,1.0931,0.5281,1.6135
1999-03-03,8.2789,6.8296,7.7490,121.68,1230.40,9.9650,7.9410,8.2620,1.7370,1.4610,33.1500,0.6230,1.0888,0.5287,1.6134
1999-03-04,8.2783,6.8668,7.7495,123.50,1241.00,9.9350,7.9438,8.2779,1.7365,1.4700,33.2000,0.6242,1.0824,0.5278,1.6065
1999-03-05,8.2784,6.8510,7.7490,122.57,1243.00,9.8760,7.9050,8.2385,1.7275,1.4686,33.4000,0.6285,1.0843,0.5315,1.6073
1999-03-08,8.2786,6.8150,7.7485,121.73,1240.50,9.8380,7.8575,8.2050,1.7282,1.4612,33.2000,0.6305,1.0899,0.5325,1.6085
1999-03-09,8.2791,6.8375,7.7483,121.40,1236.50,9.7945,7.8575,8.1890,1.7303,1.4675,33.2200,0.6357,1.0873,0.5346,1.6148
1999-03-10,8.2788,6.7850,7.7492,119.84,1234.90,9.8000,7.8130,8.1120,1.7295,1.4566,33.1500,0.6350,1.0961,0.5352,1.6267
1999-03-11,8.2789,6.8025,7.7500,119.57,1231.00,9.7500,7.8000,8.0940,1.7358,1.4685,33.1500,0.6365,1.0932,0.5340,1.6270
1999-03-12,8.2789,6.7970,7.7490,118.99,1235.00,9.7700,7.8050,8.1150,1.7320,1.4608,33.1600,0.6360,1.0936,0.5340,1.6335
1999-03-15,8.2789,6.8045,7.7500,117.70,1232.00,9.6900,7.8420,8.1675,1.7178,1.4660,33.1200,0.6315,1.0930,0.5325,1.6223
1999-03-16,8.2789,6.8080,7.7500,117.74,1230.00,9.6800,7.8260,8.2100,1.7222,1.4665,33.1400,0.6260,1.0915,0.5291,1.6240
1999-03-17,8.2788,6.7425,7.7502,118.15,1228.00,9.6830,7.7390,8.1500,1.7240,1.4483,33.2000,0.6273,1.1015,0.5270,1.6302
1999-03-18,8.2788,6.7595,7.7505,117.53,1226.00,9.6400,7.6980,8.1100,1.7238,1.4534,33.1000,0.6301,1.0990,0.5320,1.6290
1999-03-19,8.2793,6.7964,7.7502,117.05,1220.00,9.6750,7.7169,8.1747,1.7235,1.4620,33.1100,0.6304,1.0923,0.5307,1.6303
1999-03-22,8.2792,6.8159,7.7495,118.14,1224.00,9.7150,7.7460,8.1980,1.7297,1.4640,33.1300,0.6336,1.0915,0.5334,1.6280
1999-03-23,8.2795,6.8145,7.7490,118.02,1226.50,9.6700,7.7440,8.1980,1.7315,1.4586,33.1500,0.6382,1.0918,0.5365,1.6372
1999-03-24,8.2796,6.8070,7.7492,117.35,1224.40,9.6875,7.7500,8.2500,1.7253,1.4575,33.1500,0.6394,1.0921,0.5404,1.6410
1999-03-25,8.2798,6.8390,7.7495,118.05,1225.00,9.6450,7.7670,8.2580,1.7272,1.4681,33.1750,0.6363,1.0871,0.5373,1.6314
1999-03-26,8.2800,6.9220,7.7495,120.30,1223.70,9.5900,7.8030,8.3350,1.7355,1.4845,33.1800,0.6352,1.0743,0.5360,1.6205
1999-03-29,8.2797,6.9380,7.7497,119.78,1226.20,9.5140,7.7950,8.3450,1.7331,1.4877,33.2000,0.6323,1.0716,0.5336,1.6140
1999-03-30,8.2800,6.9245,7.7493,120.10,1230.00,9.5400,7.7950,8.3370,1.7330,1.4890,33.2000,0.6270,1.0732,0.5308,1.6115
1999-03-31,8.2800,6.8780,7.7500,118.43,1228.00,9.5210,7.7280,8.2130,1.7275,1.4775,33.1700,0.6340,1.0808,0.5340,1.6140
1999-04-01,8.2796,6.8970,7.7499,120.19,1225.00,9.5175,7.7530,8.2465,1.7295,1.4810,33.2000,0.6354,1.0782,0.5345,1.6063
1999-04-02,8.2794,6.8945,7.7500,120.60,1225.20,9.5100,7.7460,8.2380,1.7320,1.4810,33.1800,0.6345,1.0782,0.5335,1.6023
1999-04-05,8.2795,6.9400,7.7505,122.00,1228.00,9.4750,7.7900,8.2900,1.7358,1.4912,33.3000,0.6315,1.0706,0.5325,1.6015
1999-04-06,8.2797,6.8560,7.7495,120.74,1231.00,9.4950,7.6990,8.2140,1.7325,1.4725,33.3200,0.6280,1.0838,0.5300,1.5920
1999-04-07,8.2797,6.8945,7.7488,121.34,1223.00,9.4980,7.7630,8.2980,1.7345,1.4807,33.3000,0.6272,1.0784,0.5311,1.5975
1999-04-08,8.2799,6.8595,7.7485,120.85,1227.00,9.4900,7.7760,8.2685,1.7283,1.4724,33.3000,0.6244,1.0835,0.5300,1.6083
1999-04-09,8.2797,6.8880,7.7483,121.09,1226.00,9.5870,7.7835,8.2750,1.7328,1.4832,33.1800,0.6296,1.0786,0.5353,1.6068
1999-04-12,8.2797,6.8560,7.7495,120.14,1225.00,9.5600,7.7200,8.2730,1.7235,1.4795,33.1000,0.6343,1.0842,0.5425,1.6127
1999-04-13,8.2797,6.9030,7.7505,120.04,1223.00,9.5100,7.7600,8.3000,1.7175,1.4900,33.1000,0.6365,1.0780,0.5408,1.6135
1999-04-14,8.2794,6.8955,7.7492,118.89,1220.00,9.5100,7.7290,8.2710,1.6933,1.4879,33.0000,0.6378,1.0779,0.5420,1.6124
1999-04-15,8.2789,6.9400,7.7500,119.04,1220.00,9.5400,7.7510,8.2830,1.6945,1.4973,32.8500,0.6359,1.0717,0.5398,1.6103
1999-04-16,8.2787,6.9580,7.7485,117.86,1221.00,9.5300,7.7700,8.3350,1.7050,1.4993,32.9000,0.6466,1.0688,0.5455,1.6112
1999-04-19,8.2787,7.0080,7.7478,117.99,1215.00,9.3780,7.7925,8.3800,1.7050,1.5097,32.8000,0.6518,1.0608,0.5483,1.6075
1999-04-20,8.2783,6.9880,7.7480,118.18,1200.00,9.4150,7.7925,8.3880,1.7090,1.5065,32.7500,0.6475,1.0630,0.5485,1.6135
1999-04-21,8.2783,7.0040,7.7481,119.76,1195.00,9.3695,7.7900,8.4020,1.7130,1.5080,32.7500,0.6469,1.0612,0.5469,1.6074
1999-04-22,8.2783,7.0130,7.7493,119.84,1198.00,9.3380,7.8050,8.4000,1.7090,1.5095,32.8000,0.6507,1.0598,0.5475,1.6117
1999-04-23,8.2784,6.9956,7.7498,119.26,1195.00,9.2900,7.8030,8.3830,1.7080,1.5071,32.7500,0.6516,1.0634,0.5480,1.6170
1999-04-26,8.2793,7.0200,7.7500,119.13,1190.00,9.3150,7.8160,8.4050,1.7000,1.5132,32.7500,0.6488,1.0590,0.5474,1.6113
1999-04-27,8.2794,6.9805,7.7503,120.23,1185.00,9.3333,7.7860,8.3575,1.7003,1.5085,32.7500,0.6505,1.0649,0.5490,1.6177
1999-04-28,8.2791,7.0065,7.7510,119.13,1182.00,9.3000,7.8070,8.3895,1.6980,1.5137,32.7000,0.6539,1.0616,0.5512,1.6148
1999-04-29,8.2794,7.0090,7.7503,119.26,1176.00,9.2660,7.8000,8.4022,1.6970,1.5190,32.7000,0.6583,1.0591,0.5555,1.6105
1999-04-30,8.2790,7.0380,7.7508,119.43,1189.00,9.2425,7.8175,8.4450,1.6965,1.5257,32.7500,0.6620,1.0564,0.5605,1.6085
1999-05-03,8.2790,7.0335,7.7506,120.14,1191.00,9.2630,7.8010,8.4630,1.7035,1.5252,32.7500,0.6640,1.0571,0.5610,1.6083
1999-05-04,8.2789,7.0210,7.7510,120.94,1197.10,9.2770,7.7850,8.4720,1.7040,1.5170,32.7500,0.6625,1.0593,0.5587,1.6210
1999-05-05,8.2789,6.9300,7.7513,120.91,1199.00,9.3275,7.7310,8.4000,1.7005,1.4975,32.7700,0.6614,1.0724,0.5575,1.6337
1999-05-06,8.2786,6.8965,7.7520,120.77,1203.00,9.3375,7.6620,8.3300,1.7010,1.4920,32.7950,0.6690,1.0779,0.5635,1.6377
1999-05-07,8.2783,6.8920,7.7509,120.78,1203.00,9.3470,7.6475,8.3130,1.6985,1.4910,32.7800,0.6709,1.0781,0.5599,1.6350
1999-05-10,8.2787,6.8830,7.7510,120.68,1201.20,9.2985,7.6155,8.2885,1.6987,1.4895,32.8300,0.6688,1.0787,0.5600,1.6300
1999-05-11,8.2782,6.9310,7.7515,120.96,1199.00,9.2555,7.6690,8.3580,1.6972,1.4998,32.7400,0.6712,1.0720,0.5621,1.6215
1999-05-12,8.2783,6.9705,7.7520,120.86,1206.00,9.3240,7.7060,8.3950,1.7003,1.5025,32.7400,0.6670,1.0666,0.5600,1.6193
1999-05-13,8.2778,6.9940,7.7518,121.67,1206.50,9.2675,7.7180,8.4250,1.7060,1.5080,32.7500,0.6679,1.0626,0.5595,1.6190
1999-05-14,8.2784,6.9785,7.7525,122.64,1208.00,9.3675,7.7050,8.4175,1.7140,1.5058,32.7900,0.6648,1.0650,0.5578,1.6175
1999-05-17,8.2785,6.9670,7.7522,123.27,1207.00,9.3625,7.6820,8.4250,1.7115,1.5013,32.7900,0.6662,1.0672,0.5592,1.6193
1999-05-18,8.2790,6.9650,7.7539,123.24,1201.00,9.3000,7.7030,8.4375,1.7123,1.5030,32.8000,0.6705,1.0672,0.5618,1.6203
1999-05-19,8.2783,6.9845,7.7546,124.45,1200.00,9.3120,7.7590,8.4610,1.7215,1.5050,32.8100,0.6633,1.0641,0.5519,1.6175
1999-05-20,8.2780,6.9940,7.7544,124.15,1200.00,9.3400,7.7665,8.4450,1.7212,1.5083,32.8500,0.6610,1.0630,0.5480,1.6122
1999-05-21,8.2780,7.0290,7.7546,123.90,1194.50,9.3700,7.7895,8.4890,1.7205,1.5175,32.8550,0.6595,1.0577,0.5449,1.6020
1999-05-24,8.2785,7.0160,7.7545,123.57,1189.50,9.4000,7.7920,8.4710,1.7223,1.5115,32.8000,0.6595,1.0593,0.5465,1.5978
1999-05-25,8.2789,7.0135,7.7550,122.88,1186.60,9.5475,7.7900,8.4875,1.7255,1.5050,32.7700,0.6580,1.0587,0.5435,1.6021
1999-05-26,8.2790,7.0980,7.7557,122.03,1191.20,9.6650,7.8590,8.5730,1.7315,1.5220,32.7900,0.6492,1.0471,0.5335,1.5963
1999-05-27,8.2788,7.1220,7.7556,121.27,1188.70,9.7550,7.9055,8.6140,1.7310,1.5265,32.8500,0.6485,1.0439,0.5344,1.5957
1999-05-28,8.2786,7.1310,7.7575,120.88,1186.10,9.7925,7.9045,8.5980,1.7235,1.5280,32.8000,0.6528,1.0422,0.5355,1.6020
1999-05-31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1999-06-01,8.2781,7.1180,7.7557,120.75,1187.40,9.8100,7.8890,8.5980,1.7227,1.5230,32.8000,0.6415,1.0449,0.5292,1.6150
1999-06-02,8.2787,7.1780,7.7560,121.14,1186.20,9.7750,7.9445,8.6405,1.7267,1.5365,32.8000,0.6445,1.0357,0.5256,1.6075
1999-06-03,8.2784,7.1870,7.7567,121.50,1185.00,9.6575,7.9695,8.6460,1.7275,1.5375,32.8000,0.6477,1.0355,0.5248,1.6055
1999-06-04,8.2781,7.2070,7.7563,121.99,1184.00,9.6150,7.9745,8.6500,1.7268,1.5385,32.8000,0.6555,1.0327,0.5320,1.6074
1999-06-07,8.2781,7.2130,7.7572,121.31,1184.00,9.4975,7.9500,8.6340,1.7230,1.5425,32.6500,0.6583,1.0296,0.5318,1.6010
1999-06-08,8.2779,7.1170,7.7575,119.88,1178.50,9.5000,7.8510,8.5250,1.7122,1.5250,32.6000,0.6586,1.0438,0.5305,1.6050
1999-06-09,8.2778,7.1165,7.7570,119.20,1166.50,9.5650,7.8700,8.5570,1.7120,1.5250,32.5500,0.6585,1.0450,0.5328,1.6001
1999-06-10,8.2777,7.0895,7.7570,118.85,1167.50,9.6000,7.8263,8.4930,1.7155,1.5240,32.5500,0.6625,1.0477,0.5355,1.6002
1999-06-11,8.2777,7.0715,7.7570,118.14,1168.00,9.5450,7.8035,8.4555,1.7110,1.5195,32.5000,0.6643,1.0516,0.5404,1.6085
